invoice_id,account_id,invoice_date,amount_usd,discount_pct,days_to_pay
INV-ACC-1297-202512,ACC-1297,2025-12-22,27202.87,0.0664,13
INV-ACC-1298-202410,ACC-1298,2024-10-24,16400.18,0.1244,7
INV-ACC-1298-202411,ACC-1298,2024-11-27,17335.8,0.1436,32
INV-ACC-1298-202412,ACC-1298,2024-12-24,17697.17,0.0129,25
INV-ACC-1298-202501,ACC-1298,2025-01-23,19483.1,0.0483,22
INV-ACC-1298-202502,ACC-1298,2025-02-26,19764.35,0.0906,8
INV-ACC-1298-202503,ACC-1298,2025-03-22,20096.66,0.1196,14
INV-ACC-1298-202504,ACC-1298,2025-04-22,20303.96,0.1144,6
INV-ACC-1298-202505,ACC-1298,2025-05-24,20591.26,0.0277,6
INV-ACC-1298-202506,ACC-1298,2025-06-24,21280.96,0.1339,7
INV-ACC-1298-202507,ACC-1298,2025-07-22,23011.57,0.1504,24
INV-ACC-1298-202508,ACC-1298,2025-08-26,24783.53,0.0775,8
INV-ACC-1298-202509,ACC-1298,2025-09-25,27414.02,0.0179,26
INV-ACC-1298-202510,ACC-1298,2025-10-25,29810.41,0.1009,3
INV-ACC-1298-202511,ACC-1298,2025-11-25,30087.54,0.0464,12
INV-ACC-1298-202512,ACC-1298,2025-12-28,33169.65,0.1195,25
INV-ACC-1299-202407,ACC-1299,2024-07-28,4258.46,0.0133,8
INV-ACC-1299-202408,ACC-1299,2024-08-28,4558.62,0.0307,12
INV-ACC-1299-202409,ACC-1299,2024-09-24,4585.45,0.0432,16
INV-ACC-1299-202410,ACC-1299,2024-10-27,4573.39,0.1058,25
INV-ACC-1299-202411,ACC-1299,2024-11-22,5294.9,0.1134,22
INV-ACC-1299-202412,ACC-1299,2024-12-24,5669.56,0.1042,22
INV-ACC-1299-202501,ACC-1299,2025-01-22,5624.21,0.0162,28
INV-ACC-1299-202502,ACC-1299,2025-02-23,5838.26,0.0765,32
INV-ACC-1299-202503,ACC-1299,2025-03-28,5893.36,0.0152,13
INV-ACC-1299-202504,ACC-1299,2025-04-24,6316.76,0.1433,27
INV-ACC-1299-202505,ACC-1299,2025-05-27,6866.47,0.1294,6
INV-ACC-1299-202506,ACC-1299,2025-06-23,7197.66,0.0306,32
INV-ACC-1299-202507,ACC-1299,2025-07-27,7998.12,0.061,29
INV-ACC-1299-202508,ACC-1299,2025-08-26,8889.74,0.1051,22
INV-ACC-1299-202509,ACC-1299,2025-09-23,9569.03,0.1279,33
INV-ACC-1299-202510,ACC-1299,2025-10-28,9396.52,0.1159,14
INV-ACC-1299-202511,ACC-1299,2025-11-24,9553.67,0.0999,24
INV-ACC-1299-202512,ACC-1299,2025-12-24,10500.4,0.0794,6
INV-ACC-1300-202507,ACC-1300,2025-07-25,51100.8,0.039,33
INV-ACC-1300-202508,ACC-1300,2025-08-24,53264.44,0.1072,33
INV-ACC-1300-202509,ACC-1300,2025-09-24,51366.97,0.1277,26
INV-ACC-1300-202510,ACC-1300,2025-10-24,51001.05,0.0866,27
INV-ACC-1300-202511,ACC-1300,2025-11-26,46120.9,0.1444,19
INV-ACC-1300-202512,ACC-1300,2025-12-28,41259.18,0.1371,27
INV-ACC-1301-202405,ACC-1301,2024-05-24,5109.37,0.0811,11
INV-ACC-1301-202406,ACC-1301,2024-06-24,5322.69,0.0547,30
INV-ACC-1301-202407,ACC-1301,2024-07-24,5159.12,0.0214,25
INV-ACC-1301-202408,ACC-1301,2024-08-26,5218.05,0.1356,10
INV-ACC-1301-202409,ACC-1301,2024-09-28,4681.99,0.1431,18
INV-ACC-1301-202410,ACC-1301,2024-10-26,4625.22,0.1497,10
INV-ACC-1301-202411,ACC-1301,2024-11-25,4633.7,0.1066,13
INV-ACC-1301-202412,ACC-1301,2024-12-28,4157.01,0.049,23
INV-ACC-1301-202501,ACC-1301,2025-01-26,4247.72,0.0477,5
INV-ACC-1301-202502,ACC-1301,2025-02-23,4151.92,0.1075,11
INV-ACC-1301-202503,ACC-1301,2025-03-28,4041.44,0.0406,17
INV-ACC-1301-202504,ACC-1301,2025-04-22,4292.53,0.0519,4
INV-ACC-1301-202505,ACC-1301,2025-05-25,3814.78,0.1294,9
INV-ACC-1301-202506,ACC-1301,2025-06-25,3664.42,0.1156,30
INV-ACC-1301-202507,ACC-1301,2025-07-28,3506.0,0.155,13
INV-ACC-1301-202508,ACC-1301,2025-08-27,3484.17,0.0562,9
INV-ACC-1301-202509,ACC-1301,2025-09-28,3534.7,0.1531,31
INV-ACC-1301-202510,ACC-1301,2025-10-28,3611.4,0.0938,30
INV-ACC-1301-202511,ACC-1301,2025-11-26,3595.36,0.0764,31
INV-ACC-1301-202512,ACC-1301,2025-12-26,3358.21,0.0692,3
INV-ACC-1302-202506,ACC-1302,2025-06-25,2191.75,0.0937,26
INV-ACC-1302-202507,ACC-1302,2025-07-26,2231.53,0.0262,33
INV-ACC-1302-202508,ACC-1302,2025-08-26,2193.24,0.0653,23
INV-ACC-1302-202509,ACC-1302,2025-09-26,2138.5,0.112,6
INV-ACC-1302-202510,ACC-1302,2025-10-25,1954.21,0.0164,30
INV-ACC-1302-202511,ACC-1302,2025-11-26,1924.38,0.1292,23
INV-ACC-1302-202512,ACC-1302,2025-12-26,1921.89,0.1084,7
INV-ACC-1303-202507,ACC-1303,2025-07-26,29189.15,0.0379,10
INV-ACC-1303-202508,ACC-1303,2025-08-24,27666.39,0.0471,31
INV-ACC-1303-202509,ACC-1303,2025-09-28,26876.66,0.1064,3
INV-ACC-1303-202510,ACC-1303,2025-10-28,27901.96,0.0485,25
INV-ACC-1303-202511,ACC-1303,2025-11-28,28232.66,0.0667,8
INV-ACC-1303-202512,ACC-1303,2025-12-24,28989.89,0.0575,27
INV-ACC-1304-202408,ACC-1304,2024-08-28,14247.69,0.1171,25
INV-ACC-1304-202409,ACC-1304,2024-09-24,14750.62,0.1379,20
INV-ACC-1304-202410,ACC-1304,2024-10-27,16605.99,0.1597,18
INV-ACC-1304-202411,ACC-1304,2024-11-23,16948.75,0.0445,16
INV-ACC-1304-202412,ACC-1304,2024-12-26,18112.93,0.127,15
INV-ACC-1304-202501,ACC-1304,2025-01-28,20489.08,0.1439,28
INV-ACC-1304-202502,ACC-1304,2025-02-24,20127.41,0.0807,7
INV-ACC-1304-202503,ACC-1304,2025-03-28,20836.98,0.1428,26
INV-ACC-1304-202504,ACC-1304,2025-04-24,22548.09,0.0702,4
INV-ACC-1304-202505,ACC-1304,2025-05-23,23478.78,0.1305,5
INV-ACC-1304-202506,ACC-1304,2025-06-24,22373.84,0.1521,11
INV-ACC-1304-202507,ACC-1304,2025-07-22,25437.21,0.045,16
INV-ACC-1304-202508,ACC-1304,2025-08-24,28981.93,0.1536,4
INV-ACC-1304-202509,ACC-1304,2025-09-22,30687.97,0.1027,25
INV-ACC-1304-202510,ACC-1304,2025-10-28,32070.71,0.109,33
INV-ACC-1304-202511,ACC-1304,2025-11-27,37500.66,0.0742,27
INV-ACC-1304-202512,ACC-1304,2025-12-24,38860.03,0.1417,30
INV-ACC-1305-202502,ACC-1305,2025-02-25,4979.0,0.0939,19
INV-ACC-1305-202503,ACC-1305,2025-03-26,4462.78,0.1477,19
INV-ACC-1305-202504,ACC-1305,2025-04-24,4443.3,0.0329,27
INV-ACC-1305-202505,ACC-1305,2025-05-23,4504.98,0.0637,17
INV-ACC-1305-202506,ACC-1305,2025-06-24,4436.9,0.0339,27
INV-ACC-1305-202507,ACC-1305,2025-07-22,4515.05,0.0364,24
INV-ACC-1305-202508,ACC-1305,2025-08-27,4457.42,0.1427,16
INV-ACC-1305-202509,ACC-1305,2025-09-26,4680.06,0.0366,13
INV-ACC-1305-202510,ACC-1305,2025-10-26,4324.04,0.0652,25
INV-ACC-1305-202511,ACC-1305,2025-11-24,4461.22,0.0704,5
INV-ACC-1305-202512,ACC-1305,2025-12-23,4686.31,0.1082,20
INV-ACC-1306-202507,ACC-1306,2025-07-22,28197.86,0.0232,6
INV-ACC-1306-202508,ACC-1306,2025-08-27,29268.2,0.0831,5
INV-ACC-1306-202509,ACC-1306,2025-09-23,30833.91,0.0435,16
INV-ACC-1306-202510,ACC-1306,2025-10-24,32981.93,0.1508,22
INV-ACC-1306-202511,ACC-1306,2025-11-26,34672.19,0.0597,17
INV-ACC-1306-202512,ACC-1306,2025-12-22,38751.36,0.1251,23
INV-ACC-1307-202507,ACC-1307,2025-07-28,18948.09,0.0736,31
INV-ACC-1307-202508,ACC-1307,2025-08-24,20187.97,0.0287,9
INV-ACC-1307-202509,ACC-1307,2025-09-27,18670.49,0.0527,8
INV-ACC-1307-202510,ACC-1307,2025-10-24,17870.19,0.0858,15
INV-ACC-1307-202511,ACC-1307,2025-11-25,19190.11,0.0834,10
INV-ACC-1307-202512,ACC-1307,2025-12-24,18654.72,0.0258,26
INV-ACC-1308-202508,ACC-1308,2025-08-25,1746.23,0.1049,12
INV-ACC-1308-202509,ACC-1308,2025-09-26,1619.71,0.0397,7
INV-ACC-1308-202510,ACC-1308,2025-10-23,1768.42,0.1546,3
INV-ACC-1308-202511,ACC-1308,2025-11-23,1753.0,0.131,11
INV-ACC-1308-202512,ACC-1308,2025-12-27,1778.23,0.04,23
INV-ACC-1309-202409,ACC-1309,2024-09-26,67846.62,0.0878,33
INV-ACC-1309-202410,ACC-1309,2024-10-22,62916.68,0.1569,9
INV-ACC-1309-202411,ACC-1309,2024-11-23,63397.95,0.1124,25
INV-ACC-1309-202412,ACC-1309,2024-12-27,60198.39,0.0181,14
INV-ACC-1309-202501,ACC-1309,2025-01-27,62651.91,0.1185,5
INV-ACC-1309-202502,ACC-1309,2025-02-28,65075.62,0.1264,12
INV-ACC-1309-202503,ACC-1309,2025-03-23,62117.11,0.0963,10
INV-ACC-1309-202504,ACC-1309,2025-04-28,59909.74,0.1513,6
INV-ACC-1309-202505,ACC-1309,2025-05-24,57334.66,0.0373,3
INV-ACC-1309-202506,ACC-1309,2025-06-23,57333.67,0.1085,14
INV-ACC-1309-202507,ACC-1309,2025-07-25,53796.11,0.0182,8
INV-ACC-1309-202508,ACC-1309,2025-08-28,53456.32,0.0822,3
INV-ACC-1309-202509,ACC-1309,2025-09-23,49329.1,0.06,4
INV-ACC-1309-202510,ACC-1309,2025-10-25,50351.66,0.1183,16
INV-ACC-1310-202407,ACC-1310,2024-07-26,14585.81,0.0633,19
INV-ACC-1310-202408,ACC-1310,2024-08-28,14851.48,0.1543,5
INV-ACC-1310-202409,ACC-1310,2024-09-27,14435.29,0.0165,33
INV-ACC-1310-202410,ACC-1310,2024-10-27,14593.59,0.0951,4
INV-ACC-1310-202411,ACC-1310,2024-11-27,14182.54,0.0418,6
INV-ACC-1310-202412,ACC-1310,2024-12-24,14397.88,0.0389,5
INV-ACC-1310-202501,ACC-1310,2025-01-27,15866.16,0.0863,12
INV-ACC-1310-202502,ACC-1310,2025-02-27,15434.69,0.1477,20
INV-ACC-1310-202503,ACC-1310,2025-03-22,15583.75,0.0214,25
INV-ACC-1310-202504,ACC-1310,2025-04-23,15126.56,0.1239,16
INV-ACC-1310-202505,ACC-1310,2025-05-27,15573.94,0.0488,30
INV-ACC-1310-202506,ACC-1310,2025-06-25,15474.38,0.0764,21
INV-ACC-1310-202507,ACC-1310,2025-07-28,15952.11,0.1516,10
INV-ACC-1310-202508,ACC-1310,2025-08-28,15756.01,0.1301,23
INV-ACC-1310-202509,ACC-1310,2025-09-24,16111.45,0.0238,9
INV-ACC-1310-202510,ACC-1310,2025-10-27,17391.98,0.0856,11
INV-ACC-1310-202511,ACC-1310,2025-11-25,18592.75,0.0829,13
INV-ACC-1310-202512,ACC-1310,2025-12-23,19683.46,0.0296,13
INV-ACC-1311-202405,ACC-1311,2024-05-27,4110.88,0.0543,18
INV-ACC-1311-202406,ACC-1311,2024-06-23,4597.4,0.1326,26
INV-ACC-1311-202407,ACC-1311,2024-07-25,4963.55,0.0824,27
INV-ACC-1311-202408,ACC-1311,2024-08-27,5020.35,0.0656,23
INV-ACC-1311-202409,ACC-1311,2024-09-22,5232.99,0.1541,24
INV-ACC-1311-202410,ACC-1311,2024-10-23,5571.8,0.1284,23
INV-ACC-1311-202411,ACC-1311,2024-11-22,6056.34,0.1155,18
INV-ACC-1311-202412,ACC-1311,2024-12-23,6457.28,0.0769,6
INV-ACC-1311-202501,ACC-1311,2025-01-22,7094.79,0.1086,12
INV-ACC-1311-202502,ACC-1311,2025-02-28,7144.4,0.0558,31
INV-ACC-1311-202503,ACC-1311,2025-03-24,8148.24,0.0978,33
INV-ACC-1311-202504,ACC-1311,2025-04-24,8478.09,0.0463,15
INV-ACC-1311-202505,ACC-1311,2025-05-28,9376.17,0.116,14
INV-ACC-1311-202506,ACC-1311,2025-06-27,10104.9,0.1312,22
INV-ACC-1311-202507,ACC-1311,2025-07-22,9754.3,0.1408,18
INV-ACC-1311-202508,ACC-1311,2025-08-24,10558.9,0.1541,19
INV-ACC-1311-202509,ACC-1311,2025-09-22,11561.8,0.0906,18
INV-ACC-1311-202510,ACC-1311,2025-10-26,12839.35,0.0409,4
INV-ACC-1311-202511,ACC-1311,2025-11-28,14212.97,0.0416,28
INV-ACC-1311-202512,ACC-1311,2025-12-28,14377.19,0.0708,33
INV-ACC-1312-202502,ACC-1312,2025-02-25,48426.02,0.1203,11
INV-ACC-1312-202503,ACC-1312,2025-03-28,47946.44,0.0457,9
INV-ACC-1312-202504,ACC-1312,2025-04-26,49654.36,0.038,7
INV-ACC-1312-202505,ACC-1312,2025-05-26,51494.98,0.1507,17
INV-ACC-1312-202506,ACC-1312,2025-06-23,54089.08,0.0638,32
INV-ACC-1312-202507,ACC-1312,2025-07-25,53311.28,0.0907,5
INV-ACC-1312-202508,ACC-1312,2025-08-27,54127.43,0.0946,14
INV-ACC-1312-202509,ACC-1312,2025-09-24,54151.42,0.0662,28
INV-ACC-1312-202510,ACC-1312,2025-10-28,58616.26,0.1598,17
INV-ACC-1312-202511,ACC-1312,2025-11-26,56091.95,0.0638,7
INV-ACC-1312-202512,ACC-1312,2025-12-24,53474.01,0.0525,14
INV-ACC-1313-202506,ACC-1313,2025-06-28,8735.06,0.1107,33
INV-ACC-1313-202507,ACC-1313,2025-07-28,9473.1,0.0539,10
INV-ACC-1313-202508,ACC-1313,2025-08-23,10154.51,0.0328,15
INV-ACC-1313-202509,ACC-1313,2025-09-28,10224.24,0.1209,17
INV-ACC-1313-202510,ACC-1313,2025-10-23,11899.35,0.1567,11
INV-ACC-1313-202511,ACC-1313,2025-11-24,13037.11,0.0519,28
INV-ACC-1313-202512,ACC-1313,2025-12-25,13498.53,0.1005,25
INV-ACC-1314-202405,ACC-1314,2024-05-27,6363.24,0.0748,3
INV-ACC-1314-202406,ACC-1314,2024-06-28,6029.61,0.0586,8
INV-ACC-1314-202407,ACC-1314,2024-07-26,6918.98,0.1331,21
INV-ACC-1314-202408,ACC-1314,2024-08-27,6919.48,0.0487,21
INV-ACC-1314-202409,ACC-1314,2024-09-26,7453.98,0.0627,5
INV-ACC-1314-202410,ACC-1314,2024-10-23,8011.76,0.1428,5
INV-ACC-1314-202411,ACC-1314,2024-11-22,8087.5,0.0925,11
INV-ACC-1314-202412,ACC-1314,2024-12-23,8492.04,0.0363,23
INV-ACC-1314-202501,ACC-1314,2025-01-24,8410.66,0.102,31
INV-ACC-1314-202502,ACC-1314,2025-02-22,9170.45,0.157,16
INV-ACC-1314-202503,ACC-1314,2025-03-24,9531.92,0.0704,13
INV-ACC-1314-202504,ACC-1314,2025-04-28,10648.21,0.0269,13
INV-ACC-1314-202505,ACC-1314,2025-05-25,12079.57,0.1083,23
INV-ACC-1314-202506,ACC-1314,2025-06-25,13219.45,0.1043,27
INV-ACC-1314-202507,ACC-1314,2025-07-28,14333.62,0.0925,19
INV-ACC-1314-202508,ACC-1314,2025-08-24,15193.47,0.1167,33
INV-ACC-1314-202509,ACC-1314,2025-09-28,15337.89,0.0862,21
INV-ACC-1314-202510,ACC-1314,2025-10-24,16627.04,0.0317,26
INV-ACC-1314-202511,ACC-1314,2025-11-28,18134.33,0.072,9
INV-ACC-1314-202512,ACC-1314,2025-12-23,18866.97,0.0756,8
INV-ACC-1315-202506,ACC-1315,2025-06-23,43938.39,0.0416,6
INV-ACC-1315-202507,ACC-1315,2025-07-24,44806.21,0.0585,21
INV-ACC-1315-202508,ACC-1315,2025-08-26,44990.76,0.1418,20
INV-ACC-1315-202509,ACC-1315,2025-09-24,43415.87,0.1191,5
INV-ACC-1315-202510,ACC-1315,2025-10-28,44253.82,0.1124,23
INV-ACC-1315-202511,ACC-1315,2025-11-28,41778.36,0.0467,31
INV-ACC-1315-202512,ACC-1315,2025-12-22,41936.17,0.0436,21
INV-ACC-1316-202412,ACC-1316,2024-12-23,5606.87,0.1133,13
INV-ACC-1316-202501,ACC-1316,2025-01-25,5642.3,0.0476,19
INV-ACC-1316-202502,ACC-1316,2025-02-23,5355.88,0.0156,17
INV-ACC-1316-202503,ACC-1316,2025-03-23,5456.6,0.0504,3
INV-ACC-1316-202504,ACC-1316,2025-04-26,5739.04,0.0174,33
INV-ACC-1316-202505,ACC-1316,2025-05-24,5628.91,0.0195,9
INV-ACC-1316-202506,ACC-1316,2025-06-27,5258.07,0.1137,17
INV-ACC-1316-202507,ACC-1316,2025-07-22,5223.09,0.0445,25
INV-ACC-1316-202508,ACC-1316,2025-08-27,5174.13,0.0491,31
INV-ACC-1316-202509,ACC-1316,2025-09-27,5408.62,0.0433,10
INV-ACC-1316-202510,ACC-1316,2025-10-22,5343.2,0.0164,11
INV-ACC-1316-202511,ACC-1316,2025-11-24,4966.79,0.0604,17
INV-ACC-1316-202512,ACC-1316,2025-12-24,4723.02,0.0922,22
INV-ACC-1317-202410,ACC-1317,2024-10-26,5573.21,0.0492,5
INV-ACC-1317-202411,ACC-1317,2024-11-28,5666.45,0.1165,6
INV-ACC-1317-202412,ACC-1317,2024-12-26,5382.98,0.0203,23
INV-ACC-1317-202501,ACC-1317,2025-01-28,4777.59,0.123,3
INV-ACC-1317-202502,ACC-1317,2025-02-22,4166.28,0.1064,16
INV-ACC-1317-202503,ACC-1317,2025-03-24,4012.27,0.0757,17
INV-ACC-1317-202504,ACC-1317,2025-04-22,3989.41,0.0702,8
INV-ACC-1317-202505,ACC-1317,2025-05-23,3679.64,0.1102,17
INV-ACC-1317-202506,ACC-1317,2025-06-28,3862.37,0.1166,13
INV-ACC-1317-202507,ACC-1317,2025-07-26,3919.39,0.1382,12
INV-ACC-1317-202508,ACC-1317,2025-08-24,3878.35,0.1583,29
INV-ACC-1317-202509,ACC-1317,2025-09-26,3577.79,0.1247,6
INV-ACC-1317-202510,ACC-1317,2025-10-25,3557.92,0.057,8
INV-ACC-1317-202511,ACC-1317,2025-11-25,3234.86,0.0648,17
INV-ACC-1317-202512,ACC-1317,2025-12-27,3057.98,0.1389,14
INV-ACC-1318-202408,ACC-1318,2024-08-28,32783.5,0.1394,9
INV-ACC-1318-202409,ACC-1318,2024-09-27,34119.2,0.0205,13
INV-ACC-1318-202410,ACC-1318,2024-10-23,35366.21,0.1309,29
INV-ACC-1318-202411,ACC-1318,2024-11-23,34361.71,0.0963,20
INV-ACC-1318-202412,ACC-1318,2024-12-22,37749.33,0.0209,3
INV-ACC-1318-202501,ACC-1318,2025-01-26,34864.62,0.067,21
INV-ACC-1318-202502,ACC-1318,2025-02-25,36253.28,0.0139,24
INV-ACC-1318-202503,ACC-1318,2025-03-22,39277.4,0.0513,33
INV-ACC-1318-202504,ACC-1318,2025-04-27,39999.56,0.1428,5
INV-ACC-1318-202505,ACC-1318,2025-05-27,43904.05,0.0854,15
INV-ACC-1318-202506,ACC-1318,2025-06-22,44328.73,0.062,16
INV-ACC-1318-202507,ACC-1318,2025-07-23,42819.94,0.0105,27
INV-ACC-1318-202508,ACC-1318,2025-08-25,44698.39,0.0705,31
INV-ACC-1318-202509,ACC-1318,2025-09-24,47212.62,0.1598,11
INV-ACC-1318-202510,ACC-1318,2025-10-24,46305.82,0.042,4
INV-ACC-1318-202511,ACC-1318,2025-11-23,48116.77,0.0599,15
INV-ACC-1318-202512,ACC-1318,2025-12-28,50174.79,0.094,6
INV-ACC-1319-202504,ACC-1319,2025-04-28,5522.01,0.1099,31
INV-ACC-1319-202505,ACC-1319,2025-05-26,5589.93,0.0832,13
INV-ACC-1319-202506,ACC-1319,2025-06-25,5369.91,0.0311,31
INV-ACC-1319-202507,ACC-1319,2025-07-28,5437.56,0.1011,15
INV-ACC-1319-202508,ACC-1319,2025-08-25,5373.15,0.1357,22
INV-ACC-1319-202509,ACC-1319,2025-09-27,5213.31,0.0373,33
INV-ACC-1319-202510,ACC-1319,2025-10-26,5047.12,0.1238,10
INV-ACC-1319-202511,ACC-1319,2025-11-24,4846.62,0.1557,10
INV-ACC-1319-202512,ACC-1319,2025-12-26,4511.1,0.0434,12
INV-ACC-1320-202507,ACC-1320,2025-07-22,3240.03,0.0119,22
INV-ACC-1320-202508,ACC-1320,2025-08-24,3268.33,0.011,15
INV-ACC-1320-202509,ACC-1320,2025-09-22,3302.17,0.1278,3
INV-ACC-1320-202510,ACC-1320,2025-10-28,3134.45,0.0233,21
INV-ACC-1320-202511,ACC-1320,2025-11-28,3355.62,0.0281,6
INV-ACC-1320-202512,ACC-1320,2025-12-25,3066.06,0.0592,19
INV-ACC-1321-202410,ACC-1321,2024-10-23,67304.05,0.0115,10
INV-ACC-1321-202411,ACC-1321,2024-11-28,75399.52,0.0317,15
INV-ACC-1321-202412,ACC-1321,2024-12-28,74093.22,0.1565,7
INV-ACC-1321-202501,ACC-1321,2025-01-25,75986.59,0.0329,26
INV-ACC-1321-202502,ACC-1321,2025-02-28,81066.85,0.0323,33
INV-ACC-1321-202503,ACC-1321,2025-03-23,80087.58,0.1041,25
INV-ACC-1321-202504,ACC-1321,2025-04-24,86246.12,0.1055,6
INV-ACC-1321-202505,ACC-1321,2025-05-26,100598.89,0.1085,33
INV-ACC-1321-202506,ACC-1321,2025-06-22,109696.5,0.1424,9
INV-ACC-1321-202507,ACC-1321,2025-07-25,129444.01,0.0135,6
INV-ACC-1321-202508,ACC-1321,2025-08-24,135655.09,0.0267,9
INV-ACC-1321-202509,ACC-1321,2025-09-26,151317.17,0.0318,32
INV-ACC-1321-202510,ACC-1321,2025-10-26,162525.89,0.1047,13
INV-ACC-1321-202511,ACC-1321,2025-11-25,178080.32,0.1437,25
INV-ACC-1321-202512,ACC-1321,2025-12-27,202468.79,0.1572,5
INV-ACC-1322-202408,ACC-1322,2024-08-25,13646.63,0.1016,8
INV-ACC-1322-202409,ACC-1322,2024-09-23,14655.89,0.0193,30
INV-ACC-1322-202410,ACC-1322,2024-10-24,15544.84,0.0509,19
INV-ACC-1322-202411,ACC-1322,2024-11-25,17507.05,0.1234,22
INV-ACC-1322-202412,ACC-1322,2024-12-23,18015.27,0.0774,33
INV-ACC-1322-202501,ACC-1322,2025-01-22,19583.58,0.1462,25
INV-ACC-1322-202502,ACC-1322,2025-02-28,21120.75,0.1371,30
INV-ACC-1322-202503,ACC-1322,2025-03-22,24588.87,0.0328,6
INV-ACC-1322-202504,ACC-1322,2025-04-22,26174.37,0.1198,29
INV-ACC-1322-202505,ACC-1322,2025-05-24,28229.84,0.0771,22
INV-ACC-1322-202506,ACC-1322,2025-06-24,29978.32,0.1374,13
INV-ACC-1322-202507,ACC-1322,2025-07-27,34489.15,0.1353,20
INV-ACC-1322-202508,ACC-1322,2025-08-22,37760.55,0.1236,20
INV-ACC-1322-202509,ACC-1322,2025-09-22,42291.65,0.0423,31
INV-ACC-1322-202510,ACC-1322,2025-10-24,50507.57,0.0155,25
INV-ACC-1322-202511,ACC-1322,2025-11-26,49271.13,0.1156,16
INV-ACC-1322-202512,ACC-1322,2025-12-22,52750.17,0.1203,5
INV-ACC-1323-202408,ACC-1323,2024-08-26,3466.35,0.1397,8
INV-ACC-1323-202409,ACC-1323,2024-09-24,3934.59,0.0439,30
INV-ACC-1323-202410,ACC-1323,2024-10-24,3951.94,0.0728,24
INV-ACC-1323-202411,ACC-1323,2024-11-28,4263.85,0.0179,27
INV-ACC-1323-202412,ACC-1323,2024-12-24,4415.86,0.1451,33
INV-ACC-1323-202501,ACC-1323,2025-01-24,4773.75,0.0151,22
INV-ACC-1323-202502,ACC-1323,2025-02-25,5053.09,0.117,7
INV-ACC-1323-202503,ACC-1323,2025-03-26,5400.82,0.1265,17
INV-ACC-1323-202504,ACC-1323,2025-04-25,5546.93,0.0914,25
INV-ACC-1323-202505,ACC-1323,2025-05-26,6134.27,0.0443,14
INV-ACC-1323-202506,ACC-1323,2025-06-23,6656.09,0.0679,3
INV-ACC-1323-202507,ACC-1323,2025-07-26,6968.48,0.1023,6
INV-ACC-1323-202508,ACC-1323,2025-08-26,7665.53,0.0624,10
INV-ACC-1323-202509,ACC-1323,2025-09-23,8033.23,0.1028,17
INV-ACC-1323-202510,ACC-1323,2025-10-26,8383.1,0.0952,29
INV-ACC-1323-202511,ACC-1323,2025-11-23,9566.76,0.1368,27
INV-ACC-1323-202512,ACC-1323,2025-12-28,9494.93,0.0621,13
INV-ACC-1324-202409,ACC-1324,2024-09-24,40237.78,0.023,11
INV-ACC-1324-202410,ACC-1324,2024-10-22,42708.94,0.0639,25
INV-ACC-1324-202411,ACC-1324,2024-11-27,39730.3,0.0638,21
INV-ACC-1324-202412,ACC-1324,2024-12-25,38687.65,0.1422,13
INV-ACC-1324-202501,ACC-1324,2025-01-27,41522.53,0.0911,22
INV-ACC-1324-202502,ACC-1324,2025-02-28,41975.09,0.1512,18
INV-ACC-1324-202503,ACC-1324,2025-03-25,42800.04,0.0496,7
INV-ACC-1324-202504,ACC-1324,2025-04-25,43645.34,0.0688,22
INV-ACC-1324-202505,ACC-1324,2025-05-28,40530.39,0.1215,3
INV-ACC-1324-202506,ACC-1324,2025-06-22,43024.65,0.0541,3
INV-ACC-1324-202507,ACC-1324,2025-07-22,38416.94,0.1571,26
INV-ACC-1324-202508,ACC-1324,2025-08-24,40509.39,0.0835,8
INV-ACC-1324-202509,ACC-1324,2025-09-26,40106.17,0.0938,28
INV-ACC-1324-202510,ACC-1324,2025-10-25,41756.27,0.082,5
INV-ACC-1324-202511,ACC-1324,2025-11-23,41753.75,0.0746,16
INV-ACC-1324-202512,ACC-1324,2025-12-28,37817.3,0.0716,29
INV-ACC-1325-202502,ACC-1325,2025-02-24,18208.19,0.074,32
INV-ACC-1325-202503,ACC-1325,2025-03-26,16187.61,0.1454,28
INV-ACC-1325-202504,ACC-1325,2025-04-23,17414.08,0.1062,30
INV-ACC-1325-202505,ACC-1325,2025-05-23,17413.74,0.0972,29
INV-ACC-1325-202506,ACC-1325,2025-06-28,18346.31,0.1043,25
INV-ACC-1325-202507,ACC-1325,2025-07-23,19848.85,0.0387,17
INV-ACC-1325-202508,ACC-1325,2025-08-24,21401.17,0.0843,32
INV-ACC-1325-202509,ACC-1325,2025-09-26,21953.8,0.1597,23
INV-ACC-1325-202510,ACC-1325,2025-10-24,20066.08,0.1579,9
INV-ACC-1325-202511,ACC-1325,2025-11-27,21442.5,0.0191,23
INV-ACC-1325-202512,ACC-1325,2025-12-22,22251.96,0.1406,12
INV-ACC-1326-202409,ACC-1326,2024-09-25,5497.2,0.1159,24
INV-ACC-1326-202410,ACC-1326,2024-10-23,6252.61,0.0786,10
INV-ACC-1326-202411,ACC-1326,2024-11-25,5842.67,0.1305,20
INV-ACC-1326-202412,ACC-1326,2024-12-22,5914.0,0.0413,12
INV-ACC-1326-202501,ACC-1326,2025-01-22,6284.42,0.1495,5
INV-ACC-1326-202502,ACC-1326,2025-02-27,5666.52,0.0405,22
INV-ACC-1326-202503,ACC-1326,2025-03-22,6074.35,0.1147,26
